pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
7n1x.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_I_)-[NAG(2_I_)]-NAG(1_I_)-ASN(1074_A_),I FUC 3 C2 C1 NAG 1 O6 C6,I FUC 3 C1 NAG 1 O6 C6 C5,165.294,267.7222,"(['FUC(3_I_)', 'NAG(1_I_)'], [130.94, 129.23])","(['3.I', '1.I'], ['3S1', '4C1'])"
2q7n.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_O_)-[NAG(2_O_)]-NAG(1_O_)-ASN(342_C_),O FUC 3 C2 C1 NAG 1 O6 C6,O FUC 3 C1 NAG 1 O6 C6 C5,190.994,165.324,"(['FUC(3_O_)', 'NAG(1_O_)'], [136.9, 126.65])","(['3.O', '1.O'], ['1C4', '-'])"
2q7n.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_I_)-[NAG(2_I_)]-NAG(1_I_)-ASN(342_A_),I FUC 3 C2 C1 NAG 1 O6 C6,I FUC 3 C1 NAG 1 O6 C6 C5,197.623,133.303,"(['FUC(3_I_)', 'NAG(1_I_)'], [105.49, 111.7])","(['3.I', '1.I'], ['-', '-'])"
2q7n.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_N_)-[NAG(2_N_)]-NAG(1_N_)-ASN(218_C_),N FUC 3 C2 C1 NAG 1 O6 C6,N FUC 3 C1 NAG 1 O6 C6 C5,183.113,186.054,"(['FUC(3_N_)', 'NAG(1_N_)'], [103.13, 99.35])","(['3.N', '1.N'], ['-', '4C1'])"
2q7n.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_H_)-[NAG(2_H_)]-NAG(1_H_)-ASN(218_A_),H FUC 3 C2 C1 NAG 1 O6 C6,H FUC 3 C1 NAG 1 O6 C6 C5,150.548,206.823,"(['FUC(3_H_)', 'NAG(1_H_)'], [101.17, 98.94])","(['3.H', '1.H'], ['1C4', '4C1'])"
2q7n.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_K_)-[MAN(3_K_)-NAG(2_K_)]-NAG(1_K_)-ASN(397_A_),K FUC 4 C2 C1 NAG 1 O6 C6,K FUC 4 C1 NAG 1 O6 C6 C5,83.3001,207.812,"(['FUC(4_K_)', 'NAG(1_K_)'], [59.02, 59.79])","(['4.K', '1.K'], ['-', '4C1'])"
2q7n.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_R_)-[MAN(4_R_)-MAN(3_R_)-NAG(2_R_)]-NAG(1_R_)-ASN(397_C_),R FUC 5 C2 C1 NAG 1 O6 C6,R FUC 5 C1 NAG 1 O6 C6 C5,163.475,198.726,"(['FUC(5_R_)', 'NAG(1_R_)'], [84.16, 81.61])","(['5.R', '1.R'], ['1C4', '-'])"
2q7n.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(121_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,124.215,201.579,"(['FUC(3_E_)', 'NAG(1_E_)'], [69.49, 74.99])","(['3.E', '1.E'], ['-', '4C1'])"
5zo2.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(67_C_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,99.156,98.6559,"(['FUC(3_D_)', 'NAG(1_D_)'], [99.57, 89.14])","(['3.D', '1.D'], ['1C4', 'BO3'])"
6e7k.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_G_)-[NAG(2_G_)]-NAG(1_G_)-ASN(70_B_),G FUC 3 C2 C1 NAG 1 O6 C6,G FUC 3 C1 NAG 1 O6 C6 C5,163.635,171.06,"(['FUC(3_G_)', 'NAG(1_G_)'], [114.14, 112.38])","(['3.G', '1.G'], ['1C4', '-'])"
6e7k.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_F_)-[BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(70_A_),F FUC 4 C2 C1 NAG 1 O6 C6,F FUC 4 C1 NAG 1 O6 C6 C5,173.269,190.591,"(['FUC(4_F_)', 'NAG(1_F_)'], [113.31, 103.93])","(['4.F', '1.F'], ['1C4', '-'])"
8a48.pdb,DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_D_)-[NAG(7_D_)-MAN(6_D_)-[NAG(5_D_)-MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(297_B_),D FUC 8 C2 C1 NAG 1 O6 C6,D FUC 8 C1 NAG 1 O6 C6 C5,175.658,149.305,"(['FUC(8_D_)', 'NAG(1_D_)'], [145.95, 151.98])","(['8.D', '1.D'], ['1C4', '4C1'])"
8a48.pdb,DGlcpNAcb1-2DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(7_C_)-[NAG(5_C_)-MAN(4_C_)-[MAN(6_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(297_A_),C FUC 7 C2 C1 NAG 1 O6 C6,C FUC 7 C1 NAG 1 O6 C6 C5,184.975,121.512,"(['FUC(7_C_)', 'NAG(1_C_)'], [195.06, 210.37])","(['7.C', '1.C'], ['1C4', '4C1'])"
7z0y.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_A_)-[NAG(2_A_)]-NAG(1_A_)-ASN(343_R_),A FUC 3 C2 C1 NAG 1 O6 C6,A FUC 3 C1 NAG 1 O6 C6 C5,170.309,122.858,"(['FUC(3_A_)', 'NAG(1_A_)'], [119.54, 95.31])","(['3.A', '1.A'], ['4C1', '4C1'])"
4zxb.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_J_)-NAG(1_J_)-ASN(418_E_),J FUC 2 C2 C1 NAG 1 O6 C6,J FUC 2 C1 NAG 1 O6 C6 C5,162.074,227.115,"(['FUC(2_J_)', 'NAG(1_J_)'], [184.05, 188.6])","(['2.J', '1.J'], ['1C4', '4C1'])"
4zxb.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_K_)-[NAG(2_K_)]-NAG(1_K_)-ASN(606_E_),K FUC 3 C2 C1 NAG 1 O6 C6,K FUC 3 C1 NAG 1 O6 C6 C5,143.784,195.582,"(['FUC(3_K_)', 'NAG(1_K_)'], [189.03, 179.32])","(['3.K', '1.K'], ['1C4', '4C1'])"
4zxb.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_L_)-NAG(1_L_)-ASN(881_E_),L FUC 2 C2 C1 NAG 1 O6 C6,L FUC 2 C1 NAG 1 O6 C6 C5,127.931,218.971,"(['FUC(2_L_)', 'NAG(1_L_)'], [199.5, 162.33])","(['2.L', '1.L'], ['1C4', '4C1'])"
4zxb.pdb,DGlcpNAcb1-2DManpa1-6DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_I_)-[NAG(5_I_)-MAN(4_I_)-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(397_E_),I FUC 6 C2 C1 NAG 1 O6 C6,I FUC 6 C1 NAG 1 O6 C6 C5,154.817,203.738,"(['FUC(6_I_)', 'NAG(1_I_)'], [169.81, 161.61])","(['6.I', '1.I'], ['1C4', '4C1'])"
4zxb.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_F_)-[NAG(2_F_)]-NAG(1_F_)-ASN(25_E_),F FUC 3 C2 C1 NAG 1 O6 C6,F FUC 3 C1 NAG 1 O6 C6 C5,122.758,93.939,"(['FUC(3_F_)', 'NAG(1_F_)'], [185.49, 188.66])","(['3.F', '1.F'], ['1C4', '4C1'])"
4zxb.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_H_)-[NAG(2_H_)]-NAG(1_H_)-ASN(255_E_),H FUC 3 C2 C1 NAG 1 O6 C6,H FUC 3 C1 NAG 1 O6 C6 C5,147.628,210.318,"(['FUC(3_H_)', 'NAG(1_H_)'], [155.77, 148.69])","(['3.H', '1.H'], ['1C4', '4C1'])"
7wyw.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_F_)-[MAN(5_F_)-[MAN(4_F_)]-BMA(3_F_)-NAG(2_F_)]-NAG(1_F_)-ASN(114_B_),F FUC 6 C2 C1 NAG 1 O6 C6,F FUC 6 C1 NAG 1 O6 C6 C5,145.794,192.734,"(['FUC(6_F_)', 'NAG(1_F_)'], [85.87, 81.3])","(['6.F', '1.F'], ['1C4', '4C1'])"
7wyw.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_K_)-[MAN(5_K_)-[MAN(4_K_)]-BMA(3_K_)-NAG(2_K_)]-NAG(1_K_)-ASN(114_D_),K FUC 6 C2 C1 NAG 1 O6 C6,K FUC 6 C1 NAG 1 O6 C6 C5,145.826,192.65,"(['FUC(6_K_)', 'NAG(1_K_)'], [86.34, 81.59])","(['6.K', '1.K'], ['1C4', '4C1'])"
7wyw.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_I_)-[MAN(4_I_)-BMA(3_I_)-NAG(2_I_)]-NAG(1_I_)-ASN(194_B_),I FUC 5 C2 C1 NAG 1 O6 C6,I FUC 5 C1 NAG 1 O6 C6 C5,165.843,188.724,"(['FUC(5_I_)', 'NAG(1_I_)'], [123.42, 112.3])","(['5.I', '1.I'], ['1C4', '4C1'])"
7wyw.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_M_)-[MAN(4_M_)-BMA(3_M_)-NAG(2_M_)]-NAG(1_M_)-ASN(194_D_),M FUC 5 C2 C1 NAG 1 O6 C6,M FUC 5 C1 NAG 1 O6 C6 C5,165.835,188.685,"(['FUC(5_M_)', 'NAG(1_M_)'], [124.66, 113.02])","(['5.M', '1.M'], ['1C4', '4C1'])"
7amz.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_E_)-[NAG(2_E_)]-NAG(1_E_)-ASN(341_A_),E FUC 3 C2 C1 NAG 1 O6 C6,E FUC 3 C1 NAG 1 O6 C6 C5,172.064,139.084,"(['FUC(3_E_)', 'NAG(1_E_)'], [77.18, 64.53])","(['3.E', '1.E'], ['1C4', '4C1'])"
7amz.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(57_A_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,208.069,165.69,"(['FUC(2_B_)', 'NAG(1_B_)'], [109.78, 95.9])","(['2.B', '1.B'], ['-', '4C1'])"
7amz.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(106_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,157.937,185.622,"(['FUC(3_C_)', 'NAG(1_C_)'], [78.64, 83.01])","(['3.C', '1.C'], ['1C4', '4C1'])"
7amz.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(241_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,266.3689,240.541,"(['FUC(3_D_)', 'NAG(1_D_)'], [96.31, 105.54])","(['3.D', '1.D'], ['-', '4C1'])"
2gyw.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_C_)-NAG(1_C_)-ASN(350_A_),C FUC 2 C2 C1 NAG 1 O6 C6,C FUC 2 C1 NAG 1 O6 C6 C5,150.444,128.833,"(['FUC(2_C_)', 'NAG(1_C_)'], [95.76, 82.64])","(['2.C', '1.C'], ['-', '4C1'])"
6olp.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_X_)-NAG(1_X_)-ASN(625_B_),X FUC 2 C2 C1 NAG 1 O6 C6,X FUC 2 C1 NAG 1 O6 C6 C5,124.526,46.7626,"(['FUC(2_X_)', 'NAG(1_X_)'], [170.4, 155.09])","(['2.X', '1.X'], ['5S1', '4C1'])"
6olp.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_c_)-NAG(1_c_)-ASN(197_C_),c FUC 2 C2 C1 NAG 1 O6 C6,c FUC 2 C1 NAG 1 O6 C6 C5,191.954,140.852,"(['FUC(2_c_)', 'NAG(1_c_)'], [169.37, 167.47])","(['2.c', '1.c'], ['-', '4C1'])"
6olp.pdb,DGalpb1-4DGlcpNAcb1-2[DGlcpNAcb1-4]DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(9_V_)-[MAN(8_V_)-[NAG(7_V_)-[GAL(6_V_)-NAG(5_V_)]-MAN(4_V_)]-BMA(3_V_)-NAG(2_V_)]-NAG(1_V_)-ASN(637_B_),V FUC 9 C2 C1 NAG 1 O6 C6,V FUC 9 C1 NAG 1 O6 C6 C5,107.485,72.6343,"(['FUC(9_V_)', 'NAG(1_V_)'], [112.19, 77.18])","(['9.V', '1.V'], ['1C4', '4C1'])"
6olp.pdb,DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-6]DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(10_f_)-[GAL(8_f_)-NAG(7_f_)-[GAL(6_f_)-NAG(5_f_)]-MAN(4_f_)-[MAN(9_f_)]-BMA(3_f_)-NAG(2_f_)]-NAG(1_f_)-ASN(611_D_),f FUC 10 C2 C1 NAG 1 O6 C,f FUC 10 C1 NAG 1 O6 C6 C,104.752,110.228,"(['FUC(10_f_)', 'NAG(1_f_)'], [141.05, 113.03])","(['10.f', '1.f'], ['1C4', '4C1'])"
6olp.pdb,DGalpb1-4DGlcpNAcb1-6DManpa1-6[DManpa1-3]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(8_W_)-[GAL(6_W_)-NAG(5_W_)-MAN(4_W_)-[MAN(7_W_)]-BMA(3_W_)-NAG(2_W_)]-NAG(1_W_)-ASN(611_B_),W FUC 8 C2 C1 NAG 1 O6 C6,W FUC 8 C1 NAG 1 O6 C6 C5,132.521,199.556,"(['FUC(8_W_)', 'NAG(1_W_)'], [112.69, 89.98])","(['8.W', '1.W'], ['1C4', '4C1'])"
6olp.pdb,DGalpb1-4DGlcpNAcb1-2DManpa1-3[DGlcpNAcb1-2DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(9_e_)-[NAG(8_e_)-MAN(7_e_)-[GAL(6_e_)-NAG(5_e_)-MAN(4_e_)]-BMA(3_e_)-NAG(2_e_)]-NAG(1_e_)-ASN(637_D_),e FUC 9 C2 C1 NAG 1 O6 C6,e FUC 9 C1 NAG 1 O6 C6 C5,166.587,169.305,"(['FUC(9_e_)', 'NAG(1_e_)'], [126.48, 104.44])","(['9.e', '1.e'], ['1C4', '4C1'])"
3gmp.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_D_)-[MAN(5_D_)-[MAN(4_D_)]-BMA(3_D_)-NAG(2_D_)]-NAG(1_D_)-ASN(165_A_),D FUC 6 C2 C1 NAG 1 O6 C6,D FUC 6 C1 NAG 1 O6 C6 C5,165.51,101.174,"(['FUC(6_D_)', 'NAG(1_D_)'], [37.04, 27.04])","(['6.D', '1.D'], ['1C4', '4C1'])"
6eqp.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(106_A_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,155.937,174.08,"(['FUC(2_B_)', 'NAG(1_B_)'], [113.42, 89.04])","(['2.B', '1.B'], ['OS2', '4C1'])"
7k43.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_Z_)-[BMA(3_Z_)-NAG(2_Z_)]-NAG(1_Z_)-ASN(343_E_),Z FUC 4 C2 C1 NAG 1 O6 C6,Z FUC 4 C1 NAG 1 O6 C6 C5,145.397,194.879,"(['FUC(4_Z_)', 'NAG(1_Z_)'], [6.1, 6.86])","(['4.Z', '1.Z'], ['1C4', '4C1'])"
7k43.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_K_)-[BMA(3_K_)-NAG(2_K_)]-NAG(1_K_)-ASN(343_A_),K FUC 4 C2 C1 NAG 1 O6 C6,K FUC 4 C1 NAG 1 O6 C6 C5,145.389,194.92,"(['FUC(4_K_)', 'NAG(1_K_)'], [6.1, 6.86])","(['4.K', '1.K'], ['1C4', '4C1'])"
7k43.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_S_)-[BMA(3_S_)-NAG(2_S_)]-NAG(1_S_)-ASN(343_B_),S FUC 4 C2 C1 NAG 1 O6 C6,S FUC 4 C1 NAG 1 O6 C6 C5,145.416,194.921,"(['FUC(4_S_)', 'NAG(1_S_)'], [6.1, 6.86])","(['4.S', '1.S'], ['1C4', '4C1'])"
2b5t.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_E_)-NAG(1_E_)-ASN(60_B_),E FUC 2 C2 C1 NAG 1 O6 C6,E FUC 2 C1 NAG 1 O6 C6 C5,296.5448,125.686,"(['FUC(2_E_)', 'NAG(1_E_)'], [91.08, 78.66])","(['2.E', '1.E'], ['1C4', '2SO'])"
4hpo.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_A_)-NAG(1_A_)-ASN(93_L_),A FUC 2 C2 C1 NAG 1 O6 C6,A FUC 2 C1 NAG 1 O6 C6 C5,135.506,167.483,"(['FUC(2_A_)', 'NAG(1_A_)'], [22.62, 96.58])","(['2.A', '1.A'], ['1C4', '4C1'])"
7xsw.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(343_R_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,20.1112,207.992,"(['FUC(3_D_)', 'NAG(1_D_)'], [77.92, 77.17])","(['3.D', '1.D'], ['1C4', '4C1'])"
4gzx.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_J_)-[NAG(2_J_)]-NAG(1_J_)-ASN(146_C_),J FUC 3 C2 C1 NAG 1 O6 C6,J FUC 3 C1 NAG 1 O6 C6 C5,123.387,172.456,"(['FUC(3_J_)', 'NAG(1_J_)'], [66.9, 61.77])","(['3.J', '1.J'], ['1C4', '-'])"
6arq.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_C_)-NAG(1_C_)-ASN(120_D_),C FUC 2 C2 C1 NAG 1 O6 C6,C FUC 2 C1 NAG 1 O6 C6 C5,126.477,192.157,"(['FUC(2_C_)', 'NAG(1_C_)'], [68.75, 63.15])","(['2.C', '1.C'], ['1C4', '4C1'])"
6arq.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(188_D_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,161.071,198.63,"(['FUC(2_B_)', 'NAG(1_B_)'], [98.78, 98.89])","(['2.B', '1.B'], ['3S1', '4C1'])"
6arq.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_E_)-NAG(1_E_)-ASN(237_D_),E FUC 2 C2 C1 NAG 1 O6 C6,E FUC 2 C1 NAG 1 O6 C6 C5,160.311,144.114,"(['FUC(2_E_)', 'NAG(1_E_)'], [100.19, 98.76])","(['2.E', '1.E'], ['3S1', '-'])"
5szl.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_G_)-[BMA(3_G_)-NAG(2_G_)]-NAG(1_G_)-ASN(237_D_),G FUC 4 C2 C1 NAG 1 O6 C6,G FUC 4 C1 NAG 1 O6 C6 C5,125.651,167.601,"(['FUC(4_G_)', 'NAG(1_G_)'], [229.31, 214.72])","(['4.G', '1.G'], ['3S1', '4C1'])"
1g9m.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(463_G_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,148.866,83.2285,"(['FUC(2_B_)', 'NAG(1_B_)'], [128.8, 119.59])","(['2.B', '1.B'], ['4C1', '1S3'])"
1g9m.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_A_)-NAG(1_A_)-ASN(295_G_),A FUC 2 C2 C1 NAG 1 O6 C6,A FUC 2 C1 NAG 1 O6 C6 C5,86.5275,127.419,"(['FUC(2_A_)', 'NAG(1_A_)'], [62.98, 52.99])","(['2.A', '1.A'], ['1C4', '4C1'])"
7y0v.pdb,DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(4_A_)-[BMA(3_A_)-NAG(2_A_)]-NAG(1_A_)-ASN(343_R_),A FUC 4 C2 C1 NAG 1 O6 C6,A FUC 4 C1 NAG 1 O6 C6 C5,170.756,199.617,"(['FUC(4_A_)', 'NAG(1_A_)'], [70.29, 73.86])","(['4.A', '1.A'], ['1C4', '4C1'])"
6pkg.pdb,DManpa1-3[DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(6_C_)-[MAN(5_C_)-[MAN(4_C_)]-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(223_A_),C FUC 6 C2 C1 NAG 1 O6 C6,C FUC 6 C1 NAG 1 O6 C6 C5,171.688,153.512,"(['FUC(6_C_)', 'NAG(1_C_)'], [96.52, 65.61])","(['6.C', '1.C'], ['1C4', '4C1'])"
7yad.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_F_)-[NAG(2_F_)]-NAG(1_F_)-ASN(343_M_),F FUC 3 C2 C1 NAG 1 O6 C6,F FUC 3 C1 NAG 1 O6 C6 C5,119.628,200.202,"(['FUC(3_F_)', 'NAG(1_F_)'], [56.69, 59.0])","(['3.F', '1.F'], ['1C4', '4C1'])"
7yad.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_G_)-[NAG(2_G_)]-NAG(1_G_)-ASN(343_E_),G FUC 3 C2 C1 NAG 1 O6 C6,G FUC 3 C1 NAG 1 O6 C6 C5,131.227,199.498,"(['FUC(3_G_)', 'NAG(1_G_)'], [60.54, 63.19])","(['3.G', '1.G'], ['1C4', '4C1'])"
1leg.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(176_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,124.025,269.3659,"(['FUC(3_C_)', 'NAG(1_C_)'], [51.35, 37.38])","(['3.C', '1.C'], ['1C4', '4C1'])"
8dv3.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(20_A_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,240.72199999999998,215.377,"(['FUC(3_D_)', 'NAG(1_D_)'], [80.97, 60.68])","(['3.D', '1.D'], ['3S1', '4C1'])"
6kpo.pdb,LFucpa1-6DGlcpNAcb1-ASN,FUC(2_B_)-NAG(1_B_)-ASN(406_A_),B FUC 2 C2 C1 NAG 1 O6 C6,B FUC 2 C1 NAG 1 O6 C6 C5,155.262,77.5916,"(['FUC(2_B_)', 'NAG(1_B_)'], [75.22, 103.49])","(['2.B', '1.B'], ['1C4', '-'])"
5hf8.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_C_)-[NAG(2_C_)]-NAG(1_C_)-ASN(350_A_),C FUC 3 C2 C1 NAG 1 O6 C6,C FUC 3 C1 NAG 1 O6 C6 C5,172.976,132.38,"(['FUC(3_C_)', 'NAG(1_C_)'], [92.48, 82.59])","(['3.C', '1.C'], ['1C4', '4C1'])"
5hf8.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_D_)-[NAG(2_D_)]-NAG(1_D_)-ASN(350_B_),D FUC 3 C2 C1 NAG 1 O6 C6,D FUC 3 C1 NAG 1 O6 C6 C5,185.496,134.924,"(['FUC(3_D_)', 'NAG(1_D_)'], [98.55, 89.43])","(['3.D', '1.D'], ['1C4', '4C1'])"
5lbv.pdb,DManpa1-3DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(5_C_)-[MAN(4_C_)-BMA(3_C_)-NAG(2_C_)]-NAG(1_C_)-ASN(154_B_),C FUC 5 C2 C1 NAG 1 O6 C6,C FUC 5 C1 NAG 1 O6 C6 C5,214.297,252.85500000000002,"(['FUC(5_C_)', 'NAG(1_C_)'], [71.06, 78.31])","(['5.C', '1.C'], ['3S1', '4C1'])"
4f12.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_B_)-[NAG(2_B_)]-NAG(1_B_)-ASN(404_A_),B FUC 3 C2 C1 NAG 1 O6 C6,B FUC 3 C1 NAG 1 O6 C6 C5,169.368,214.121,"(['FUC(3_B_)', 'NAG(1_B_)'], [71.04, 70.95])","(['3.B', '1.B'], ['1C4', '4C1'])"
7qo7.pdb,DGlcpNAcb1-4[LFucpa1-6]DGlcpNAcb1-ASN,FUC(3_Y_)-[NAG(2_Y_)]-NAG(1_Y_)-ASN(1071_C_),Y FUC 3 C2 C1 NAG 1 O6 C6,Y FUC 3 C1 NAG 1 O6 C6 C5,61.4005,100.069,"(['FUC(3_Y_)', 'NAG(1_Y_)'], [102.55, 75.77])","(['3.Y', '1.Y'], ['-', '4C1'])"
